player_id,player_name,team_id,team_name,league,level,position,age,games,plate_appearances,at_bats,hits,runs,doubles,triples,home_runs,rbi,walks,strikeouts,avg,obp,slg,ops,stolen_bases,caught_stealing,babip,total_bases,pa,k_rate,bb_rate,iso,sample_size
800266,Yordalin Peña,443,Peoria Chiefs,MID,A+,CF,21,19,77,72,18,12,6,0,4,9,3,25,.250,.299,.500,.799,2,1,.326,36,77,0.3246753246753247,0.03896103896103896,0.25,Moderate
800305,Jesús  Báez,443,Peoria Chiefs,MID,A+,SS,21,54,243,219,54,38,11,0,14,41,18,39,.247,.300,.489,.789,5,3,.234,107,243,0.16049382716049382,0.07407407407407407,0.242,Large
700720,Luis Pino,443,Peoria Chiefs,MID,A+,LF,22,42,165,139,34,23,11,1,4,14,24,39,.245,.358,.424,.782,6,1,.309,59,165,0.23636363636363636,0.14545454545454545,0.179,Large
809633,Michael Dattalo,443,Peoria Chiefs,MID,A+,3B,22,50,197,175,41,20,6,0,1,23,14,36,.234,.310,.286,.596,1,1,.286,50,197,0.18274111675126903,0.07106598984771574,0.05199999999999996,Large
699031,Anyelo Encarnación,443,Peoria Chiefs,MID,A+,SS,22,70,263,218,51,38,8,2,9,34,37,84,.234,.354,.413,.767,18,3,.328,90,263,0.3193916349809886,0.14068441064638784,0.17899999999999996,Large
802353,Christian Martin,443,Peoria Chiefs,MID,A+,LF,23,31,118,100,23,19,5,0,0,6,14,35,.230,.342,.280,.622,6,3,.354,28,118,0.2966101694915254,0.11864406779661017,0.05000000000000002,Large
801130,Alex Birge,443,Peoria Chiefs,MID,A+,C,23,7,28,22,5,4,2,0,0,3,5,9,.227,.357,.318,.675,2,0,.357,7,28,0.32142857142857145,0.17857142857142858,0.091,Small
801629,Cade McGee,443,Peoria Chiefs,MID,A+,C,23,86,363,291,64,59,16,1,14,44,48,93,.220,.366,.426,.792,7,2,.267,124,363,0.256198347107438,0.1322314049586777,0.206,Large
800728,Cameron Nickens,443,Peoria Chiefs,MID,A+,LF,22,42,164,143,31,20,6,0,4,20,16,53,.217,.299,.343,.642,3,3,.303,49,164,0.3231707317073171,0.0975609756097561,0.12600000000000003,Large
821299,Caden Ferraro,443,Peoria Chiefs,MID,A+,LF,21,21,85,74,16,8,3,1,3,12,9,19,.216,.306,.405,.711,0,1,.245,30,85,0.2235294117647059,0.10588235294117647,0.18900000000000003,Moderate
692390,Jose Cordoba,443,Peoria Chiefs,MID,A+,CF,23,42,156,141,29,16,4,1,1,14,9,35,.206,.277,.270,.547,9,2,.267,38,156,0.22435897435897437,0.057692307692307696,0.06400000000000003,Large
824713,Andrew Williamson,443,Peoria Chiefs,MID,A+,DH,20,20,88,74,14,14,2,0,5,14,10,26,.189,.295,.419,.714,3,2,.200,31,88,0.29545454545454547,0.11363636363636363,0.22999999999999998,Moderate
805550,Ryan Weingartner,443,Peoria Chiefs,MID,A+,3B,21,15,52,44,8,2,2,0,0,2,8,13,.182,.308,.227,.535,3,0,.258,10,52,0.25,0.15384615384615385,0.04500000000000001,Moderate
803124,Tristan Bissetta,443,Peoria Chiefs,MID,A+,RF,23,19,81,72,13,10,3,0,3,12,8,32,.181,.259,.347,.606,3,0,.263,25,81,0.3950617283950617,0.09876543209876543,0.16599999999999998,Moderate
821107,Yairo Padilla,443,Peoria Chiefs,MID,A+,SS,19,4,16,14,2,1,0,0,1,1,2,5,.143,.250,.357,.607,0,0,.125,5,16,0.3125,0.125,0.214,Very small
